,att_id,att_name,att_cat,att_price,score
105,119,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,5.0
7,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",0,4.41419550071123
9,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",0,4.264738658911142
23,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",0,4.099807018020712
108,122,The Sipping Bar - Waterfront,"Đồ uống, thư giãn",0,4.07021644786316
55,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",0,4.05413461625578
65,71,Highlands Coffee Trung Kính,"Đồ uống, thư giãn",0,4.028467106991741
71,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",0,3.665506962753568
49,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",0,3.6577333224611124
60,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",0,3.6084821469018635
100,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",0,3.5791180814148333
26,29,Lăng Chủ tịch Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,3.313844871481251
16,18,Cafe Goethe,"Đồ uống, thư giãn",0,3.2795248838031057
118,132,Vua Chả Cá Mai Hắc Đế,"Ẩm thực, nghỉ ngơi",0,3.2684080345736675
143,158,Bảo tàng Công An Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,3.218649488552458
0,1,Hồ Trúc Bạch,"Đi dạo, ngắm cảnh",0,3.192112201353595
125,139,Cháo Sườn Sụn Huyền Anh Đồng Xuân,"Ẩm thực, nghỉ ngơi",0,3.16656247451823
91,102,The Coffee House,"Đồ uống, thư giãn",0,3.165656455836114
120,134,Highlands Coffee Trần Đại Nghĩa,"Đồ uống, thư giãn",0,3.1451079521259686
94,106,Skyline Coffee,"Đồ uống, thư giãn",0,3.0995986337238293
80,88,Highlands Coffee Pullman HN,"Đồ uống, thư giãn",0,3.07047919328096
58,64,Vincom Center Trần Duy Hưng,Trung tâm thương mại,0,3.063040779900888
40,44,Highlands Coffee Kim Mã,"Đồ uống, thư giãn",0,2.972212407019839
153,169,Cyril Kongo Hanoi Gallery,"Triển lãm, nghệ thuật",0,2.9647921140133917
3,5,Đường Phan Đình Phùng,"Đi dạo, ngắm cảnh",0,2.8932981798084683
20,23,Hoàng Thành Thăng Long,"Văn hóa, lịch sử, nghệ thuật",0,2.872939940021567
140,155,Nhà hàng Chay Vị Lai,Ẩm thực chay,0,2.8661810406530606
138,153,Tam An Lac,Ẩm thực chay,0,2.8632274197493928
27,30,Chùa Một Cột,"Văn hóa tôn giáo, tâm linh",0,2.825944750980767
64,70,Cộng Cà Phê Trung Hòa,"Đồ uống, thư giãn",0,2.7872033921339465
152,168,Kem Tràng Tiền Hồ Gươm,"Ẩm thực, nghỉ ngơi",0,2.6726645103422015
150,166,The Coffee House,"Đồ uống, thư giãn",0,2.6319933317025033
4,6,Đền Quán Thánh,"Văn hóa, lịch sử, nghệ thuật",0,2.6257599231696105
99,111,Vua Chả Cá Giảng Võ,"Ẩm thực, nghỉ ngơi",0,2.5867467587181636
119,133,Starbucks Ba Trieu,"Đồ uống, thư giãn",0,2.541001875458676
168,184,Đền Gióng Sóc Sơn,"Văn hóa tôn giáo, tâm linh",0,2.4963260942440684
13,15,All Day Coffee 55 Hàng Bún,"Đồ uống, thư giãn",0,2.4941697697806546
129,143,Phở đường tàu ( Various Beef Noodles),"Ẩm thực, nghỉ ngơi",0,2.453136183668107
117,131,Bánh Cuốn Bà Hoành,"Ẩm thực, nghỉ ngơi",0,2.41377873211745
43,47,Highlands Coffee VTV,"Đồ uống, thư giãn",0,2.4041296331530333
147,163,Phê La Lý Thường Kiệt,"Đồ uống, thư giãn",0,2.3984035950821294
69,76,Starbucks Duy Tân,"Đồ uống, thư giãn",0,2.3866253522147645
133,148,Cung Văn hóa Lao động Hữu nghị Việt - Xô,"Văn hóa, lịch sử, nghệ thuật",0,2.3758165493372445
127,141,Dream Beans Coffee Roastery,"Đồ uống, thư giãn",0,2.329301550197968
28,31,Bảo tàng Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,2.309459741059854
130,144,Phở Biên,"Ẩm thực, nghỉ ngơi",0,2.2537305319235656
95,107,Công viên Văn hóa Đống Đa,"Công viên, văn hóa, lịch sử",0,2.2313609306623903
33,37,Miến Lươn Huyền Trang,"Ẩm thực, nghỉ ngơi",0,2.214817029527154
24,27,An Nhien Cafe Khuc Hao,"Đồ uống, thư giãn",0,2.2088735469725407
53,58,Bún Bò Huế An Cựu,"Ẩm thực, nghỉ ngơi",0,2.2020240457358256
151,167,Tràng Tiền Plaza,Trung tâm thương mại,0,2.197611734753977
75,83,The Coffee House Nguyễn Khánh Toàn,"Đồ uống, thư giãn",0,2.187065677294271
47,51,GoGi House,"Ẩm thực, nghỉ ngơi",0,2.1840395748960333
170,188,Bún Bò Huế Ngự Uyển,"Ẩm thực, nghỉ ngơi",0,2.147499841446731
109,123,Industry Cafe,"Đồ uống, thư giãn",0,2.136935663613386
101,115,Buffet Chay Hương Thiền,Ẩm thực chay,0,2.124858434580915
77,85,TreeLand Coffee,"Đồ uống, thư giãn",0,2.1233816241290953
45,49,Vincom Metropolis Liễu Giai,Trung tâm thương mại,0,2.109247732688246
114,128,Vườn Hoa Pasteur,"Công viên, đi dạo, ngắm cảnh",0,2.085555344151203
37,41,Haan Vegan - Buffet Chay,"Ẩm thực, nghỉ ngơi",0,2.0802370144872384
96,108,Gieo CafeGieo Cafe,"Đồ uống, thư giãn",0,2.0780172687160814
128,142,Phố đường tàu Hà Nội,"Chụp ảnh, trải nghiệm, thư giãn",0,2.063937738396163
17,19,Bảo tàng Mỹ thuật Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,2.050882009187035
103,117,Chùa Bộc,"Văn hóa tôn giáo, tâm linh",0,2.007646797676969
89,99,Laika Cafe Đường Láng,"Đồ uống, thư giãn",0,1.9974812680637513
81,89,Nguyen Art Gallery - Vietnam Artworks & Paintings,"Triển lãm, nghệ thuật",0,1.9786723202232395
90,101,Quán Bánh mì 35,"Ẩm thực, nghỉ ngơi",0,1.9781649497612648
44,48,Bún Chả Ngọc Khánh,"Ẩm thực, nghỉ ngơi",0,1.9552789178512882
162,178,Tượng Đài Vua Lý Thái Tổ,"Đi dạo, ngắm cảnh",0,1.9517726255515413
115,129,Highlands Coffee Lò Đúc,"Đồ uống, thư giãn",0,1.9448144020729643
169,185,Du lịch sinh thái Bản Rõm,"Du lịch sinh thái, cắm trại",0,1.9245014632201674
25,28,Quảng trường Ba Đình,"Văn hóa, lịch sử, nghệ thuật",0,1.9232511574388695
18,20,Vườn hoa Lênin,"Đi dạo, ngắm cảnh",0,1.9167278229277116
142,157,Chùa Quán Sứ,"Văn hóa tôn giáo, tâm linh",0,1.9036811539053957
12,14,Bánh cuốn Bà Xuân,"Ẩm thực, nghỉ ngơi",0,1.880188089478409
93,105,Tiny Cafe Dreamers,"Đồ uống, thư giãn",0,1.8791280476203411
92,103,Cộng Cà Phê Thái Hà,"Đồ uống, thư giãn",0,1.8674585269948238
139,154,Bami Bread Bánh Mì Hội An,"Ẩm thực, nghỉ ngơi",0,1.826116894530358
111,125,MONO Coffee Lab,"Đồ uống, thư giãn",0,1.8203817962726419
82,90,PHỞ GÀ VĂN MIẾU 17,"Ẩm thực, nghỉ ngơi",0,1.8107961186159685
87,96,La Mensa,"Đồ uống, thư giãn",0,1.8043633859730193
50,55,Quán Lươn Nghệ An Bà Liêm,"Ẩm thực, nghỉ ngơi",0,1.799960135177983
165,181,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",0,1.7972692596921291
126,140,KAFA Café,"Đồ uống, thư giãn",0,1.7654227030161422
161,177,Hồ Gươm (Phố đi bộ hồ Gươm),"Đi dạo, ngắm cảnh",0,1.765323040961107
131,145,Xôi Yến,"Ẩm thực, nghỉ ngơi",0,1.762387540431078
106,120,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,1.7462060467686769
124,138,Phê La Hàng Cót,"Đồ uống, thư giãn",0,1.6954780607576083
76,84,Công viên Nghĩa Đô,"Công viên, đi dạo, ngắm cảnh",0,1.6879218649488479
36,40,Công viên Thủ Lệ,"Công viên, giải trí, đi dạo, ngắm cảnh",0,1.663359698476981
30,33,Chè Thái Đội Cấn,"Ẩm thực, nghỉ ngơi",0,1.655259891458968
163,179,Đền Ngọc Sơn,"Văn hóa tôn giáo, tâm linh",0,1.6484194504090652
136,151,Kem Trứng Bà Khanh,"Ẩm thực, nghỉ ngơi",0,1.638208619861743
172,192,Vinhomes Royal City,Trung tâm thương mại,0,1.6343308599023345
2,3,STAR3 CLUB,"Vui chơi, giải trí về đêm",0,1.6250804091580306
73,81,Chùa Hà,"Văn hóa tôn giáo, tâm linh",0,1.6110643001458698
48,53,Miến lươn Sành Phố Cổ,"Ẩm thực, nghỉ ngơi",0,1.6035352848975748
62,68,The Coffee House Vũ Phạm Hàm,"Đồ uống, thư giãn",0,1.6010527937086039
79,87,Văn Miếu – Quốc Tử Giám,"Văn hóa, lịch sử, nghệ thuật",40000,1.5854873927500392
88,98,Cộng Cà phê Đường Láng,"Đồ uống, thư giãn",0,1.5428863943174491
6,8,Nhà Thờ Cửa Bắc,"Văn hóa tôn giáo, tâm linh",0,1.5162585052503772
112,126,Highlands Coffee Trần Nhân Tông,"Đồ uống, thư giãn",0,1.5065912859123216
34,38,Quán Xôi Xéo Oanh Oanh,"Ẩm thực, nghỉ ngơi",0,1.4780788779864622
156,172,Nhà hát Lớn Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,1.4598497821025092
145,160,Di tích Nhà tù Hỏa Lò,"Văn hóa, lịch sử, nghệ thuật",0,1.452964040118502
134,149,Nhà hàng chay Sadhu,Ẩm thực chay,0,1.4492584237086987
158,174,Phở 10 Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",0,1.42147989091535
74,82,Bảo tàng Dân tộc học Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,1.4078352495628508
38,42,Bò King Beefsteak,"Ẩm thực, nghỉ ngơi",0,1.4072100966721877
32,35,Đình Làng Thành Công,"Văn hóa, lịch sử, nghệ thuật",0,1.3387875657996062
85,93,Nhà Hàng Vịt Vân Đình Minh Phương,"Ẩm thực, nghỉ ngơi",0,1.3369664682485762
98,110,Nhà hát Múa rối Việt Nam,Biểu diễn nghệ thuật dân gian,0,1.3336866806193513
141,156,Quán Chay Bồ Đề,Ẩm thực chay,0,1.3298179808467694
59,65,Trung Nguyên Legend Café,"Đồ uống, thư giãn",0,1.3126761073813356
122,136,Vincom Mega Mall Times City,Trung tâm thương mại,0,1.30961376423582
160,176,Quảng Trường Đông Kinh Nghĩa Thục,"Đi dạo, ngắm cảnh",0,1.2997109800404019
135,150,Highlands Coffee Lê Duẩn,"Đồ uống, thư giãn",0,1.294175205892742
121,135,Công viên Tuổi Trẻ Thủ Đô,"Công viên, đi dạo, ngắm cảnh",0,1.2895545106140105
113,127,Phở Thìn 13 Lò Đúc,"Ẩm thực, nghỉ ngơi",0,1.2744421189964896
146,162,Trung Nguyên Legend Café,"Đồ uống, thư giãn",0,1.273463618819818
171,189,Trill Rooftop Cafe,"Đồ uống, thư giãn",0,1.2612414267982217
5,7,Cửa Bắc thành Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,1.258269685520915
157,173,Bảo tàng Lịch sử Quốc gia,"Văn hóa, lịch sử, nghệ thuật",0,1.2532503420220564
110,124,Ưu Đàm Chay,Ẩm thực chay,0,1.2158227102642911
63,69,Highlands Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",0,1.1792648564413355
14,16,Vườn Bách Thảo Hà Nội,"Công viên, đi dạo, ngắm cảnh, cắm trại",0,1.1388836037799166
22,25,Tượng đài Bắc Sơn,"Văn hóa, lịch sử, nghệ thuật",0,1.1124097378887967
61,67,Twitter Beans Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",0,1.0711677674793663
83,91,Ga Cát Linh,"Tàu điện, chụp ảnh",0,1.0585469272376429
166,182,Hồ Đồng Đò,"Du lịch nghỉ dưỡng, cắm trại, bơi thuyền, ngắm cảnh",0,1.053183296639574
164,180,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",0,1.0425194567511937
72,80,Gác Trịnh Cafe Trần Thái Tông,"Đồ uống, thư giãn",0,1.0222065178983968
41,45,AHA Cafe,"Đồ uống, thư giãn",0,1.0187636469063932
52,57,Quán Cháo Sườn sụn Đội Cấn,"Ẩm thực, nghỉ ngơi",0,0.9778750237829854
148,164,Bún Đậu Cô Tuyến Mắm Tôm Hàng Khay,"Ẩm thực, nghỉ ngơi",0,0.9598633723827419
70,77,Bún Riêu Bề Bề Tiến Huân,"Ẩm thực, nghỉ ngơi",0,0.955559783642741
54,59,Bảo tàng Chiến thắng B-52,"Văn hóa, lịch sử, nghệ thuật",0,0.9480217082076194
42,46,Paris Gateaux Cafe,"Đồ uống, thư giãn",0,0.9406920170693951
104,118,Bánh Mỳ Ô Long,"Ẩm thực, nghỉ ngơi",0,0.9309523162367555
