,att_id,att_name,att_cat,att_price,score
115,119,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,5.0
8,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",0,4.4033658773396525
10,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",0,4.317627703759641
57,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",0,4.182794828919214
118,122,The Sipping Bar - Waterfront,"Đồ uống, thư giãn",0,4.17190786989589
24,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",0,4.1710178542531935
68,71,Highlands Coffee Trung Kính,"Đồ uống, thư giãn",0,4.155752737472355
101,104,Xưởng Cafe Hoàng Cầu,"Đồ uống, thư giãn",0,3.869716094000026
76,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",0,3.734199974827831
94,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",0,3.7197259830627303
52,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",0,3.6879371415214734
110,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",0,3.6866515633709014
63,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",0,3.671134724994147
127,132,Vua Chả Cá Mai Hắc Đế,"Ẩm thực, nghỉ ngơi",0,3.3807379038783125
27,29,Lăng Chủ tịch Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,3.376980060053583
60,63,Twitter Beans Coffee Hoàng Đạo Thúy,"Đồ uống, thư giãn",0,3.3521045723429808
16,18,Cafe Goethe,"Đồ uống, thư giãn",0,3.3425121815272263
183,191,Vinhomes Royal City,Trung tâm thương mại,0,3.3361741913443694
153,158,Bảo tàng Công An Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,3.2696207993958666
0,1,Hồ Trúc Bạch,"Đi dạo, ngắm cảnh",0,3.2487548771059096
129,134,Highlands Coffee Trần Đại Nghĩa,"Đồ uống, thư giãn",0,3.205755434489447
99,102,The Coffee House,"Đồ uống, thư giãn",0,3.205153100670657
134,139,Cháo Sườn Sụn Huyền Anh Đồng Xuân,"Ẩm thực, nghỉ ngơi",0,3.180879946778859
