,att_id,att_name,att_cat,att_price,score
107,119,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,5.0
8,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",0,4.263449772763991
52,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",0,4.121471168772786
109,122,The Sipping Bar - Waterfront,"Đồ uống, thư giãn",0,4.100617786924971
22,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",0,4.087851127048452
62,71,Highlands Coffee Trung Kính,"Đồ uống, thư giãn",0,4.077200536656292
92,104,Xưởng Cafe Hoàng Cầu,"Đồ uống, thư giãn",0,3.84596945835645
86,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",0,3.5781769139453274
47,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",0,3.552792860504482
58,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",0,3.552046528943606
102,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",0,3.5339765247992716
118,132,Vua Chả Cá Mai Hắc Đế,"Ẩm thực, nghỉ ngơi",0,3.3188310867289914
55,63,Twitter Beans Coffee Hoàng Đạo Thúy,"Đồ uống, thư giãn",0,3.2849915357220567
171,191,Vinhomes Royal City,Trung tâm thương mại,0,3.219288017251671
25,29,Lăng Chủ tịch Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,3.197477574931682
15,18,Cafe Goethe,"Đồ uống, thư giãn",0,3.1831831304482137
0,1,Hồ Trúc Bạch,"Đi dạo, ngắm cảnh",0,3.173919838722142
142,158,Bảo tàng Công An Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,3.1675628498977915
120,134,Highlands Coffee Trần Đại Nghĩa,"Đồ uống, thư giãn",0,3.118779106930873
125,139,Cháo Sườn Sụn Huyền Anh Đồng Xuân,"Ẩm thực, nghỉ ngơi",0,3.0998135049134987
94,106,Skyline Coffee,"Đồ uống, thư giãn",0,3.0834117713169746
39,44,Highlands Coffee Kim Mã,"Đồ uống, thư giãn",0,3.0822966641613334
56,64,Vincom Center Trần Duy Hưng,Trung tâm thương mại,0,3.0183228788378926
78,88,Highlands Coffee Pullman HN,"Đồ uống, thư giãn",0,2.998935818997907
19,23,Hoàng Thành Thăng Long,"Văn hóa, lịch sử, nghệ thuật",0,2.9417229195788224
83,94,Bún Đậu Chùa Láng,"Ẩm thực, nghỉ ngơi",0,2.937973701031865
153,169,Cyril Kongo Hanoi Gallery,"Triển lãm, nghệ thuật",0,2.90962188209015
138,153,Tam An Lac,Ẩm thực chay,0,2.89230698987798
140,155,Nhà hàng Chay Vị Lai,Ẩm thực chay,0,2.881823226540604
26,30,Chùa Một Cột,"Văn hóa tôn giáo, tâm linh",0,2.7796548260432843
131,146,Maison Sen Buffet,"Ẩm thực, nghỉ ngơi",0,2.6781273926511773
