,att_id,att_name,att_cat,att_price,score
115,119,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,5.0
8,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",0,4.386417107085407
10,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",0,4.33321476484619
58,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",0,4.1815163164081355
69,71,Highlands Coffee Trung Kính,"Đồ uống, thư giãn",0,4.177444662522191
118,122,The Sipping Bar - Waterfront,"Đồ uống, thư giãn",0,4.163640762762512
25,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",0,4.117128211054322
101,104,Xưởng Cafe Hoàng Cầu,"Đồ uống, thư giãn",0,3.7911070023418887
77,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",0,3.6821834898497627
52,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",0,3.6478949278567967
64,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",0,3.6411238848092182
94,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",0,3.636609856110823
110,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",0,3.59842117332245
61,63,Twitter Beans Coffee Hoàng Đạo Thúy,"Đồ uống, thư giãn",0,3.3618589853546865
183,191,Vinhomes Royal City,Trung tâm thương mại,0,3.3128095495179934
17,18,Cafe Goethe,"Đồ uống, thư giãn",0,3.3047384662052792
28,29,Lăng Chủ tịch Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,3.2938957692717423
0,1,Hồ Trúc Bạch,"Đi dạo, ngắm cảnh",0,3.255382076417092
99,102,The Coffee House,"Đồ uống, thư giãn",0,3.2441150607859157
129,134,Highlands Coffee Trần Đại Nghĩa,"Đồ uống, thư giãn",0,3.2222761899431163
134,139,Cháo Sườn Sụn Huyền Anh Đồng Xuân,"Ẩm thực, nghỉ ngơi",0,3.201060255060682
153,158,Bảo tàng Công An Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,3.189034882608169
103,106,Skyline Coffee,"Đồ uống, thư giãn",0,3.10177870786832
43,44,Highlands Coffee Kim Mã,"Đồ uống, thư giãn",0,3.087676882214552
62,64,Vincom Center Trần Duy Hưng,Trung tâm thương mại,0,3.079488434155678
