,att_id,att_name,att_cat,att_price,score
115,119,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,5.0
8,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",0,4.33181954546842
10,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",0,4.294705395204616
58,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",0,4.142125997689789
118,122,The Sipping Bar - Waterfront,"Đồ uống, thư giãn",0,4.131823497604458
69,71,Highlands Coffee Trung Kính,"Đồ uống, thư giãn",0,4.083400848990678
25,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",0,4.055403558000279
101,104,Xưởng Cafe Hoàng Cầu,"Đồ uống, thư giãn",0,3.7786642139470814
94,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",0,3.662049254393594
77,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",0,3.6558246401310583
64,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",0,3.622006930609473
52,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",0,3.6119379658355797
128,132,Vua Chả Cá Mai Hắc Đế,"Ẩm thực, nghỉ ngơi",0,3.3476298860527294
61,63,Twitter Beans Coffee Hoàng Đạo Thúy,"Đồ uống, thư giãn",0,3.319794273354873
17,18,Cafe Goethe,"Đồ uống, thư giãn",0,3.2978239898250337
28,29,Lăng Chủ tịch Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,3.2847909230213617
184,191,Vinhomes Royal City,Trung tâm thương mại,0,3.2711830000664577
99,102,The Coffee House,"Đồ uống, thư giãn",0,3.2467605957665313
0,1,Hồ Trúc Bạch,"Đi dạo, ngắm cảnh",0,3.2106614258947417
130,134,Highlands Coffee Trần Đại Nghĩa,"Đồ uống, thư giãn",0,3.1972600918691967
153,158,Bảo tàng Công An Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,3.168786748128568
135,139,Cháo Sườn Sụn Huyền Anh Đồng Xuân,"Ẩm thực, nghỉ ngơi",0,3.1522506516533326
103,106,Skyline Coffee,"Đồ uống, thư giãn",0,3.0805014182779047
42,44,Highlands Coffee Kim Mã,"Đồ uống, thư giãn",0,3.078300797073979
62,64,Vincom Center Trần Duy Hưng,Trung tâm thương mại,0,3.067423440837416
85,88,Highlands Coffee Pullman HN,"Đồ uống, thư giãn",0,3.052881376636762
91,94,Bún Đậu Chùa Láng,"Ẩm thực, nghỉ ngơi",0,3.0328781789994252
