,att_id,att_name,att_cat,att_price,score
115,119,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,5.0
7,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",0,4.360651026085506
9,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",0,4.250089024418898
57,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",0,4.139870467210997
68,71,Highlands Coffee Trung Kính,"Đồ uống, thư giãn",0,4.1141211708202405
24,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",0,4.099949567892651
117,122,The Sipping Bar - Waterfront,"Đồ uống, thư giãn",0,4.096524161317674
100,104,Xưởng Cafe Hoàng Cầu,"Đồ uống, thư giãn",0,3.7996345027918466
76,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",0,3.6598887601474246
63,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",0,3.6389476861785255
93,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",0,3.6387940399733196
51,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",0,3.596975158120017
110,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",0,3.549760583060234
127,132,Vua Chả Cá Mai Hắc Đế,"Ẩm thực, nghỉ ngơi",0,3.3104069093794664
16,18,Cafe Goethe,"Đồ uống, thư giãn",0,3.30494795008849
60,63,Twitter Beans Coffee Hoàng Đạo Thúy,"Đồ uống, thư giãn",0,3.2955936075948244
27,29,Lăng Chủ tịch Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,3.260905717265672
184,191,Vinhomes Royal City,Trung tâm thương mại,0,3.2351383448507818
98,102,The Coffee House,"Đồ uống, thư giãn",0,3.21028381165506
0,1,Hồ Trúc Bạch,"Đi dạo, ngắm cảnh",0,3.209090794061666
153,158,Bảo tàng Công An Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,3.1950095712547864
129,134,Highlands Coffee Trần Đại Nghĩa,"Đồ uống, thư giãn",0,3.14915069800567
134,139,Cháo Sườn Sụn Huyền Anh Đồng Xuân,"Ẩm thực, nghỉ ngơi",0,3.1452824288392094
61,64,Vincom Center Trần Duy Hưng,Trung tâm thương mại,0,3.084610253805451
102,106,Skyline Coffee,"Đồ uống, thư giãn",0,3.0517118898663966
84,88,Highlands Coffee Pullman HN,"Đồ uống, thư giãn",0,3.0402968806205166
42,44,Highlands Coffee Kim Mã,"Đồ uống, thư giãn",0,3.0233957980474315
90,94,Bún Đậu Chùa Láng,"Ẩm thực, nghỉ ngơi",0,3.0193015785791886
150,155,Nhà hàng Chay Vị Lai,Ẩm thực chay,0,2.9596055088491227
164,169,Cyril Kongo Hanoi Gallery,"Triển lãm, nghệ thuật",0,2.92710481744119
21,23,Hoàng Thành Thăng Long,"Văn hóa, lịch sử, nghệ thuật",0,2.9008674683985873
3,5,Đường Phan Đình Phùng,"Đi dạo, ngắm cảnh",0,2.856156422682517
148,153,Tam An Lac,Ẩm thực chay,0,2.842997077106901
