,att_id,att_name,att_cat,att_price,score
95,119,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,5.0
6,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",0,4.290759710901796
8,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",0,4.245125608307873
56,71,Highlands Coffee Trung Kính,"Đồ uống, thư giãn",0,4.125525496953614
21,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",0,4.1206361288185605
98,122,The Sipping Bar - Waterfront,"Đồ uống, thư giãn",0,4.063584690903838
48,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",0,4.055796940576997
82,104,Xưởng Cafe Hoàng Cầu,"Đồ uống, thư giãn",0,3.7242361133135375
62,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",0,3.6024952515866175
92,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",0,3.5638912675004235
51,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",0,3.5379467825314777
43,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",0,3.525366570465053
76,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",0,3.5108746595061717
108,132,Vua Chả Cá Mai Hắc Đế,"Ẩm thực, nghỉ ngơi",0,3.32404793871288
115,139,Cháo Sườn Sụn Huyền Anh Đồng Xuân,"Ẩm thực, nghỉ ngơi",0,3.2600720983582363
0,1,Hồ Trúc Bạch,"Đi dạo, ngắm cảnh",0,3.2517998160540458
50,63,Twitter Beans Coffee Hoàng Đạo Thúy,"Đồ uống, thư giãn",0,3.2247100736841077
84,106,Skyline Coffee,"Đồ uống, thư giãn",0,3.157897518843896
24,29,Lăng Chủ tịch Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,3.1550872333752693
133,158,Bảo tàng Công An Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,3.155043185013696
110,134,Highlands Coffee Trần Đại Nghĩa,"Đồ uống, thư giãn",0,3.15331648923987
37,44,Highlands Coffee Kim Mã,"Đồ uống, thư giãn",0,3.1105983881823533
73,94,Bún Đậu Chùa Láng,"Ẩm thực, nghỉ ngơi",0,2.9642785406954033
70,88,Highlands Coffee Pullman HN,"Đồ uống, thư giãn",0,2.931902994936209
18,23,Hoàng Thành Thăng Long,"Văn hóa, lịch sử, nghệ thuật",0,2.9301939185070154
130,155,Nhà hàng Chay Vị Lai,Ẩm thực chay,0,2.928423174371602
144,169,Cyril Kongo Hanoi Gallery,"Triển lãm, nghệ thuật",0,2.885132444613589
3,5,Đường Phan Đình Phùng,"Đi dạo, ngắm cảnh",0,2.8261781174787473
128,153,Tam An Lac,Ẩm thực chay,0,2.810796429616005
55,70,Cộng Cà Phê Trung Hòa,"Đồ uống, thư giãn",0,2.713387882824307
159,186,Việt Phủ Thành Chương,"Kiến trúc, nghệ thuật",0,2.7009574351872487
143,168,Kem Tràng Tiền Hồ Gươm,"Ẩm thực, nghỉ ngơi",0,2.6786513448845852
122,146,Maison Sen Buffet,"Ẩm thực, nghỉ ngơi",0,2.595029935266524
79,100,Chè Thanh Vĩnh Hồ,"Ẩm thực, nghỉ ngơi",0,2.567614235020912
41,52,Lẩu Ếch Hà My,"Ẩm thực, nghỉ ngơi",0,2.55042656433352
141,166,The Coffee House,"Đồ uống, thư giãn",0,2.537168007498792
12,15,All Day Coffee 55 Hàng Bún,"Đồ uống, thư giãn",0,2.520508917150323
89,111,Vua Chả Cá Giảng Võ,"Ẩm thực, nghỉ ngơi",0,2.5147209624390854
119,143,Phở đường tàu ( Various Beef Noodles),"Ẩm thực, nghỉ ngơi",0,2.47350050567519
123,148,Cung Văn hóa Lao động Hữu nghị Việt - Xô,"Văn hóa, lịch sử, nghệ thuật",0,2.4635543856310704
157,184,Đền Gióng Sóc Sơn,"Văn hóa tôn giáo, tâm linh",0,2.376391487742225
90,112,The Coffee House Hào Nam,"Đồ uống, thư giãn",0,2.3758981460925668
25,31,Bảo tàng Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,2.3757660010078325
107,131,Bánh Cuốn Bà Hoành,"Ẩm thực, nghỉ ngơi",0,2.3753343270643796
109,133,Starbucks Ba Trieu,"Đồ uống, thư giãn",0,2.3653617780033045
117,141,Dream Beans Coffee Roastery,"Đồ uống, thư giãn",0,2.3606574129868676
138,163,Phê La Lý Thường Kiệt,"Đồ uống, thư giãn",0,2.354913506637203
46,58,Bún Bò Huế An Cựu,"Ẩm thực, nghỉ ngơi",0,2.3541734941627084
120,144,Phở Biên,"Ẩm thực, nghỉ ngơi",0,2.325630155860722
99,123,Industry Cafe,"Đồ uống, thư giãn",0,2.2989544680896046
161,188,Bún Bò Huế Ngự Uyển,"Ẩm thực, nghỉ ngơi",0,2.2889731093562204
30,37,Miến Lươn Huyền Trang,"Ẩm thực, nghỉ ngơi",0,2.260095003506251
85,107,Công viên Văn hóa Đống Đa,"Công viên, văn hóa, lịch sử",0,2.249796496569516
66,83,The Coffee House Nguyễn Khánh Toàn,"Đồ uống, thư giãn",0,2.244202354649218
40,49,Vincom Metropolis Liễu Giai,Trung tâm thương mại,0,2.226459674605948
61,78,Trâu Kinh Bắc Thành Thái,"Ẩm thực, nghỉ ngơi",0,2.209324861952439
91,113,Bánh Xèo Tôn Đức Thắng,"Ẩm thực, nghỉ ngơi",0,2.192375052417546
118,142,Phố đường tàu Hà Nội,"Chụp ảnh, trải nghiệm, thư giãn",0,2.1601845097769825
86,108,Gieo CafeGieo Cafe,"Đồ uống, thư giãn",0,2.1352883758135732
142,167,Tràng Tiền Plaza,Trung tâm thương mại,0,2.1150261294880863
93,115,Buffet Chay Hương Thiền,Ẩm thực chay,0,2.106427889308236
80,101,Quán Bánh mì 35,"Ẩm thực, nghỉ ngơi",0,2.088649970575702
22,27,An Nhien Cafe Khuc Hao,"Đồ uống, thư giãn",0,2.08429799245188
34,41,Haan Vegan - Buffet Chay,"Ẩm thực, nghỉ ngơi",0,2.0385141254285912
15,19,Bảo tàng Mỹ thuật Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,2.035069543553263
104,128,Vườn Hoa Pasteur,"Công viên, đi dạo, ngắm cảnh",0,2.0329816512144987
151,178,Tượng Đài Vua Lý Thái Tổ,"Đi dạo, ngắm cảnh",0,2.0188245078036147
105,129,Highlands Coffee Lò Đúc,"Đồ uống, thư giãn",0,1.9913471398517828
16,20,Vườn hoa Lênin,"Đi dạo, ngắm cảnh",0,1.9552803413924238
132,157,Chùa Quán Sứ,"Văn hóa tôn giáo, tâm linh",0,1.9418632104560203
158,185,Du lịch sinh thái Bản Rõm,"Du lịch sinh thái, cắm trại",0,1.9385067253038528
83,105,Tiny Cafe Dreamers,"Đồ uống, thư giãn",0,1.9222881185711458
11,14,Bánh cuốn Bà Xuân,"Ẩm thực, nghỉ ngơi",0,1.9207376162436276
23,28,Quảng trường Ba Đình,"Văn hóa, lịch sử, nghệ thuật",0,1.9102012481543795
101,125,MONO Coffee Lab,"Đồ uống, thư giãn",0,1.9007660891045504
129,154,Bami Bread Bánh Mì Hội An,"Ẩm thực, nghỉ ngơi",0,1.888864221806415
75,96,La Mensa,"Đồ uống, thư giãn",0,1.86609121887102
81,103,Cộng Cà Phê Thái Hà,"Đồ uống, thư giãn",0,1.8592196744649954
116,140,KAFA Café,"Đồ uống, thư giãn",0,1.8575105980358018
44,55,Quán Lươn Nghệ An Bà Liêm,"Ẩm thực, nghỉ ngơi",0,1.840560788500909
121,145,Xôi Yến,"Ẩm thực, nghỉ ngơi",0,1.836948822851582
