,att_id,att_name,att_cat,att_price,score
114,119,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,5.0
10,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",0,4.35393878484966
8,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",0,4.337176852740868
67,71,Highlands Coffee Trung Kính,"Đồ uống, thư giãn",0,4.206643755103514
117,122,The Sipping Bar - Waterfront,"Đồ uống, thư giãn",0,4.204795276509074
57,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",0,4.199725420169955
25,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",0,4.095887583787231
99,104,Xưởng Cafe Hoàng Cầu,"Đồ uống, thư giãn",0,3.8608616063817465
75,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",0,3.7249894564934607
63,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",0,3.7173353194009593
93,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",0,3.7090799781054073
52,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",0,3.6682429582836136
109,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",0,3.6578789156788645
126,132,Vua Chả Cá Mai Hắc Đế,"Ẩm thực, nghỉ ngơi",0,3.389409832829344
60,63,Twitter Beans Coffee Hoàng Đạo Thúy,"Đồ uống, thư giãn",0,3.3806519924984144
183,191,Vinhomes Royal City,Trung tâm thương mại,0,3.356675609953072
17,18,Cafe Goethe,"Đồ uống, thư giãn",0,3.335866765970053
28,29,Lăng Chủ tịch Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,3.3118903834247106
0,1,Hồ Trúc Bạch,"Đi dạo, ngắm cảnh",0,3.293495329450934
152,158,Bảo tàng Công An Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,3.2692048850084774
97,102,The Coffee House,"Đồ uống, thư giãn",0,3.2621968181043286
