,att_id,att_name,att_cat,att_price,score
106,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",0,5.0
25,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",0,4.8951817028337175
4,5,Đường Phan Đình Phùng,"Đi dạo, ngắm cảnh",0,4.666623287894069
34,35,Đình Làng Thành Công,"Văn hóa, lịch sử, nghệ thuật",0,4.26340241402869
21,22,Cột cờ Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,3.71686241337801
101,109,Công Viên 1/6,"Công viên, đi dạo, ngắm cảnh",0,3.6696684777304185
89,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",0,3.658073331815075
33,34,Công viên Indira Gandhi,"Công viên, đi dạo, ngắm cảnh",0,3.6465237336109553
108,116,Bánh Đúc Nóng Trung Tự,"Ẩm thực, nghỉ ngơi",0,3.5436054266844508
176,187,Nhà văn hóa quận Thanh Xuân,"Tổ hợp thể thao, đi dạo ngắm cảnh",0,3.4857142857142804
152,161,Bún riêu Huyền Thu,"Ẩm thực, nghỉ ngơi",0,3.3169144679051286
162,171,Quán Kem Xôi Thu Nga,"Ẩm thực, nghỉ ngơi",0,3.2374597390766837
68,72,AHA Cafe Trung Kính,"Đồ uống, thư giãn",0,3.1520707941568773
42,44,Highlands Coffee Kim Mã,"Đồ uống, thư giãn",0,3.1448807625988238
58,61,Joma Bakery Café • Liễu Giai,"Đồ uống, thư giãn",0,3.122100400169174
128,136,Vincom Mega Mall Times City,Trung tâm thương mại,0,3.1014607801672227
88,96,La Mensa,"Đồ uống, thư giãn",0,3.009623580700783
10,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",0,2.9414191365455267
120,128,Vườn Hoa Pasteur,"Công viên, đi dạo, ngắm cảnh",0,2.9184565832709737
22,23,Hoàng Thành Thăng Long,"Văn hóa, lịch sử, nghệ thuật",0,2.8473240719653816
90,98,Cộng Cà phê Đường Láng,"Đồ uống, thư giãn",0,2.8388131567817254
48,50,Phê La Núi Trúc,"Đồ uống, thư giãn",0,2.78462439405277
116,124,Ưu Đàm Chay,Ẩm thực chay,0,2.770127208250642
123,131,Bánh Cuốn Bà Hoành,"Ẩm thực, nghỉ ngơi",0,2.7092949864983566
71,76,Starbucks Duy Tân,"Đồ uống, thư giãn",0,2.6833523115463436
57,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",0,2.678244461072971
145,154,Bami Bread Bánh Mì Hội An,"Ẩm thực, nghỉ ngơi",0,2.6666102742622897
47,49,Vincom Metropolis Liễu Giai,Trung tâm thương mại,0,2.63067313010378
153,162,Trung Nguyên Legend Café,"Đồ uống, thư giãn",0,2.6171845007645516
150,159,San Ho seafood restaurant,"Ẩm thực, nghỉ ngơi",0,2.609857826072812
159,168,Kem Tràng Tiền Hồ Gươm,"Ẩm thực, nghỉ ngơi",0,2.608569476526661
95,103,Cộng Cà Phê Thái Hà,"Đồ uống, thư giãn",0,2.5950808471874254
93,101,Quán Bánh mì 35,"Ẩm thực, nghỉ ngơi",0,2.5792107232325847
86,94,Bún Đậu Chùa Láng,"Ẩm thực, nghỉ ngơi",0,2.5757490971792905
141,150,Highlands Coffee Lê Duẩn,"Đồ uống, thư giãn",0,2.574688486189281
87,95,Nhà Hàng Chả Cá Lão Ngư,"Ẩm thực, nghỉ ngơi",0,2.521905195692483
154,163,Phê La Lý Thường Kiệt,"Đồ uống, thư giãn",0,2.512405244493607
30,31,Bảo tàng Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,2.5039724111006265
54,57,Quán Cháo Sườn sụn Đội Cấn,"Ẩm thực, nghỉ ngơi",0,2.4902039886781395
107,115,Buffet Chay Hương Thiền,Ẩm thực chay,0,2.475160230341281
166,175,Nhà Thờ Lớn Hà Nội,"Văn hóa tôn giáo, tâm linh",0,2.467306503562483
102,110,Nhà hát Múa rối Việt Nam,Biểu diễn nghệ thuật dân gian,0,2.4428538894491965
43,45,AHA Cafe,"Đồ uống, thư giãn",0,2.4325080521846587
97,105,Tiny Cafe Dreamers,"Đồ uống, thư giãn",0,2.403377037446724
174,185,Du lịch sinh thái Bản Rõm,"Du lịch sinh thái, cắm trại",0,2.3945212610209197
163,172,Nhà hát Lớn Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,2.3590395939746855
135,143,Phở đường tàu ( Various Beef Noodles),"Ẩm thực, nghỉ ngơi",0,2.3514396330155805
160,169,Cyril Kongo Hanoi Gallery,"Triển lãm, nghệ thuật",0,2.3470345186582904
2,3,STAR3 CLUB,"Vui chơi, giải trí về đêm",0,2.327201743826656
173,184,Đền Gióng Sóc Sơn,"Văn hóa tôn giáo, tâm linh",0,2.325438396720564
36,37,Miến Lươn Huyền Trang,"Ẩm thực, nghỉ ngơi",0,2.319823014607799
