,att_id,att_name,att_cat,att_price,score
110,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",0,5.0
24,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",0,4.852111778943595
3,5,Đường Phan Đình Phùng,"Đi dạo, ngắm cảnh",0,4.652012955178023
33,35,Đình Làng Thành Công,"Văn hóa, lịch sử, nghệ thuật",0,4.25947157594311
82,85,TreeLand Coffee,"Đồ uống, thư giãn",0,3.9189542180891266
20,22,Cột cờ Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,3.6774600748126787
105,109,Công Viên 1/6,"Công viên, đi dạo, ngắm cảnh",0,3.6617036033358232
93,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",0,3.6521493525627946
32,34,Công viên Indira Gandhi,"Công viên, đi dạo, ngắm cảnh",0,3.6428202861514194
112,116,Bánh Đúc Nóng Trung Tự,"Ẩm thực, nghỉ ngơi",0,3.5261812206536547
180,187,Nhà văn hóa quận Thanh Xuân,"Tổ hợp thể thao, đi dạo ngắm cảnh",0,3.413151538781257
156,161,Bún riêu Huyền Thu,"Ẩm thực, nghỉ ngơi",0,3.306780880174898
166,171,Quán Kem Xôi Thu Nga,"Ẩm thực, nghỉ ngơi",0,3.2089028889223457
69,72,AHA Cafe Trung Kính,"Đồ uống, thư giãn",0,3.16839543918028
40,42,Bò King Beefsteak,"Ẩm thực, nghỉ ngơi",0,3.154202390557188
58,61,Joma Bakery Café • Liễu Giai,"Đồ uống, thư giãn",0,3.1312979240575416
42,44,Highlands Coffee Kim Mã,"Đồ uống, thư giãn",0,3.119015725589051
131,136,Vincom Mega Mall Times City,Trung tâm thương mại,0,3.1014963822523853
92,96,La Mensa,"Đồ uống, thư giãn",0,2.993710279087068
123,128,Vườn Hoa Pasteur,"Công viên, đi dạo, ngắm cảnh",0,2.921882901558405
9,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",0,2.9112735012050592
94,98,Cộng Cà phê Đường Láng,"Đồ uống, thư giãn",0,2.8483634243978955
142,147,THE WISELANDS Coffee,"Đồ uống, thư giãn",0,2.816355075848527
87,91,Ga Cát Linh,"Tàu điện, chụp ảnh",0,2.8122953234998604
21,23,Hoàng Thành Thăng Long,"Văn hóa, lịch sử, nghệ thuật",0,2.795985541877215
47,50,Phê La Núi Trúc,"Đồ uống, thư giãn",0,2.7753522205108254
119,124,Ưu Đàm Chay,Ẩm thực chay,0,2.761673879000078
126,131,Bánh Cuốn Bà Hoành,"Ẩm thực, nghỉ ngơi",0,2.720934811057454
73,76,Starbucks Duy Tân,"Đồ uống, thư giãn",0,2.678136914665423
57,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",0,2.6778409580758193
157,162,Trung Nguyên Legend Café,"Đồ uống, thư giãn",0,2.6760266155047816
149,154,Bami Bread Bánh Mì Hội An,"Ẩm thực, nghỉ ngơi",0,2.631941951331875
99,103,Cộng Cà Phê Thái Hà,"Đồ uống, thư giãn",0,2.6042314071706443
145,150,Highlands Coffee Lê Duẩn,"Đồ uống, thư giãn",0,2.586512614827946
163,168,Kem Tràng Tiền Hồ Gươm,"Ẩm thực, nghỉ ngơi",0,2.5807543290085064
154,159,San Ho seafood restaurant,"Ẩm thực, nghỉ ngơi",0,2.579905062273127
90,94,Bún Đậu Chùa Láng,"Ẩm thực, nghỉ ngơi",0,2.578354507097174
97,101,Quán Bánh mì 35,"Ẩm thực, nghỉ ngơi",0,2.5709491585182107
158,163,Phê La Lý Thường Kiệt,"Đồ uống, thư giãn",0,2.550656830613754
91,95,Nhà Hàng Chả Cá Lão Ngư,"Ẩm thực, nghỉ ngơi",0,2.5456963408184663
29,31,Bảo tàng Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,2.480251331482961
170,175,Nhà Thờ Lớn Hà Nội,"Văn hóa tôn giáo, tâm linh",0,2.4665858576500312
54,57,Quán Cháo Sườn sụn Đội Cấn,"Ẩm thực, nghỉ ngơi",0,2.4541170778533115
43,45,AHA Cafe,"Đồ uống, thư giãn",0,2.4235113061851123
111,115,Buffet Chay Hương Thiền,Ẩm thực chay,0,2.4203973281553814
106,110,Nhà hát Múa rối Việt Nam,Biểu diễn nghệ thuật dân gian,0,2.418460742645159
178,185,Du lịch sinh thái Bản Rõm,"Du lịch sinh thái, cắm trại",0,2.4032575813140724
101,105,Tiny Cafe Dreamers,"Đồ uống, thư giãn",0,2.399030549153892
167,172,Nhà hát Lớn Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,2.386561769357172
177,184,Đền Gióng Sóc Sơn,"Văn hóa tôn giáo, tâm linh",0,2.35942383685844
136,141,Dream Beans Coffee Roastery,"Đồ uống, thư giãn",0,2.3468907186726753
35,37,Miến Lươn Huyền Trang,"Ẩm thực, nghỉ ngơi",0,2.341692176837924
138,143,Phở đường tàu ( Various Beef Noodles),"Ẩm thực, nghỉ ngơi",0,2.3250928724645874
84,88,Highlands Coffee Pullman HN,"Đồ uống, thư giãn",0,2.3075284922555923
164,169,Cyril Kongo Hanoi Gallery,"Triển lãm, nghệ thuật",0,2.306852939170632
6,8,Nhà Thờ Cửa Bắc,"Văn hóa tôn giáo, tâm linh",0,2.2839742080266063
169,174,Phở 10 Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",0,2.2776368767057775
88,92,Chùa Láng,"Văn hóa tôn giáo, tâm linh",0,2.2699677407317367
65,68,The Coffee House Vũ Phạm Hàm,"Đồ uống, thư giãn",0,2.264344565529292
80,83,The Coffee House Nguyễn Khánh Toàn,"Đồ uống, thư giãn",0,2.2248793976897403
151,156,Quán Chay Bồ Đề,Ẩm thực chay,0,2.2100558328540174
83,87,Văn Miếu – Quốc Tử Giám,"Văn hóa, lịch sử, nghệ thuật",40000,2.200051213357682
132,137,VinKE & Thủy Cung Times City,"Thủy cung, vui chơi giải trí",0,2.1871384986765605
120,125,MONO Coffee Lab,"Đồ uống, thư giãn",0,2.1779960135934147
59,62,Soya Garden,"Đồ uống, thư giãn",0,2.1637643619368987
173,178,Tượng Đài Vua Lý Thái Tổ,"Đi dạo, ngắm cảnh",0,2.1554904451058476
121,126,Highlands Coffee Trần Nhân Tông,"Đồ uống, thư giãn",0,2.153399447461915
60,63,Twitter Beans Coffee Hoàng Đạo Thúy,"Đồ uống, thư giãn",0,2.150915985644822
72,75,KF POOL ARENA,"Vui chơi, giải trí",0,2.1439224027557415
41,43,Thạch Dừa Đồng Tháp,"Đồ uống, thư giãn",0,2.132862633679089
152,157,Chùa Quán Sứ,"Văn hóa tôn giáo, tâm linh",0,2.089955362025684
113,117,Chùa Bộc,"Văn hóa tôn giáo, tâm linh",0,2.0890739260957787
5,7,Cửa Bắc thành Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,2.088552785144529
61,64,Vincom Center Trần Duy Hưng,Trung tâm thương mại,0,2.0826786902248173
128,133,Starbucks Ba Trieu,"Đồ uống, thư giãn",0,2.063396475028341
48,51,GoGi House,"Ẩm thực, nghỉ ngơi",0,2.0443780472269566
38,40,Công viên Thủ Lệ,"Công viên, giải trí, đi dạo, ngắm cảnh",0,2.0349460393931125
15,17,Nhà sàn Bác Hồ,"Văn hóa, lịch sử, nghệ thuật",0,2.020000231618205
36,38,Quán Xôi Xéo Oanh Oanh,"Ẩm thực, nghỉ ngơi",0,2.007351304332161
