,att_id,att_name,att_cat,att_price,score
157,165,Bảo Tàng Phụ Nữ Việt Nam,"Văn hóa, lịch sử, nghệ thuật",746222,5.0
154,162,Trung Nguyên Legend Café,"Đồ uống, thư giãn",362631,4.980453450821315
7,8,Nhà Thờ Cửa Bắc,"Văn hóa tôn giáo, tâm linh",171378,4.658201105963414
116,122,The Sipping Bar - Waterfront,"Đồ uống, thư giãn",340036,4.54431424735958
82,85,TreeLand Coffee,"Đồ uống, thư giãn",924501,4.273690999997086
138,145,Xôi Yến,"Ẩm thực, nghỉ ngơi",504776,4.2055801939949475
98,102,The Coffee House,"Đồ uống, thư giãn",637085,4.187089231270988
175,184,Đền Gióng Sóc Sơn,"Văn hóa tôn giáo, tâm linh",19621,3.8807653220193856
181,190,Trung tâm Nghệ thuật đương đại Vincom,"Triển lãm, nghệ thuật",470908,3.8580738531963163
36,38,Quán Xôi Xéo Oanh Oanh,"Ẩm thực, nghỉ ngơi",825182,3.756133321297227
27,28,Quảng trường Ba Đình,"Văn hóa, lịch sử, nghệ thuật",702329,3.7510228268750865
0,1,Hồ Trúc Bạch,"Đi dạo, ngắm cảnh",31776,3.7247205243862282
170,178,Tượng Đài Vua Lý Thái Tổ,"Đi dạo, ngắm cảnh",961433,3.676884258221193
179,188,Bún Bò Huế Ngự Uyển,"Ẩm thực, nghỉ ngơi",36131,3.6402590481958867
120,126,Highlands Coffee Trần Nhân Tông,"Đồ uống, thư giãn",327175,3.590843042302083
28,29,Lăng Chủ tịch Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",692180,3.545365465870347
103,108,Gieo CafeGieo Cafe,"Đồ uống, thư giãn",27184,3.5370882120840577
16,17,Nhà sàn Bác Hồ,"Văn hóa, lịch sử, nghệ thuật",954293,3.5115139002536324
112,118,Bánh Mỳ Ô Long,"Ẩm thực, nghỉ ngơi",197167,3.482015718774292
5,6,Đền Quán Thánh,"Văn hóa, lịch sử, nghệ thuật",339314,3.468722609351474
167,175,Nhà Thờ Lớn Hà Nội,"Văn hóa tôn giáo, tâm linh",186181,3.441466639100085
57,59,Bảo tàng Chiến thắng B-52,"Văn hóa, lịch sử, nghệ thuật",670558,3.3783061695752252
131,138,Phê La Hàng Cót,"Đồ uống, thư giãn",54152,3.369461083075379
121,127,Phở Thìn 13 Lò Đúc,"Ẩm thực, nghỉ ngơi",929502,3.3624141335018436
118,124,Ưu Đàm Chay,Ẩm thực chay,646243,3.3395625067339125
160,168,Kem Tràng Tiền Hồ Gươm,"Ẩm thực, nghỉ ngơi",368928,3.3349179263331763
168,176,Quảng Trường Đông Kinh Nghĩa Thục,"Đi dạo, ngắm cảnh",463683,3.308178829449261
19,20,Vườn hoa Lênin,"Đi dạo, ngắm cảnh",661955,3.3063734126163666
26,27,An Nhien Cafe Khuc Hao,"Đồ uống, thư giãn",41917,3.2934661382425077
38,40,Công viên Thủ Lệ,"Công viên, giải trí, đi dạo, ngắm cảnh",568177,3.277807059179821
1,2,Hanoi Studio Gallery,"Văn hóa, lịch sử, nghệ thuật",1951,3.2680447044503467
79,82,Bảo tàng Dân tộc học Việt Nam,"Văn hóa, lịch sử, nghệ thuật",354982,3.2558217412954207
55,57,Quán Cháo Sườn sụn Đội Cấn,"Ẩm thực, nghỉ ngơi",291595,3.2411090500886672
108,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",626667,3.233603466400325
65,67,Twitter Beans Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",634854,3.2190145336055025
43,45,AHA Cafe,"Đồ uống, thư giãn",898826,3.2141661158204045
29,30,Chùa Một Cột,"Văn hóa tôn giáo, tâm linh",116520,3.1638474015101394
67,69,Highlands Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",758676,3.158045315962511
104,109,Công Viên 1/6,"Công viên, đi dạo, ngắm cảnh",17924,3.1517117972342135
9,10,Manzi Art Space and Cafe,"Đồ uống, thư giãn",197745,3.14495604392404
136,143,Phở đường tàu ( Various Beef Noodles),"Ẩm thực, nghỉ ngơi",549520,3.133009717219309
100,104,Xưởng Cafe Hoàng Cầu,"Đồ uống, thư giãn",456860,3.084205223478577
99,103,Cộng Cà Phê Thái Hà,"Đồ uống, thư giãn",765550,3.083287955248963
21,22,Cột cờ Hà Nội,"Văn hóa, lịch sử, nghệ thuật",991362,3.074894222957326
96,100,Chè Thanh Vĩnh Hồ,"Ẩm thực, nghỉ ngơi",130857,3.0113770380098543
44,46,Paris Gateaux Cafe,"Đồ uống, thư giãn",931441,2.9527301105672166
123,130,Vincom Center Bà Triệu,Trung tâm thương mại,436358,2.9460398764163074
48,50,Phê La Núi Trúc,"Đồ uống, thư giãn",859799,2.920341806173937
94,98,Cộng Cà phê Đường Láng,"Đồ uống, thư giãn",676269,2.9056436747803644
74,77,Bún Riêu Bề Bề Tiến Huân,"Ẩm thực, nghỉ ngơi",372286,2.9037436191618724
95,99,Laika Cafe Đường Láng,"Đồ uống, thư giãn",410539,2.8897079592674686
110,116,Bánh Đúc Nóng Trung Tự,"Ẩm thực, nghỉ ngơi",923260,2.875810617598148
134,141,Dream Beans Coffee Roastery,"Đồ uống, thư giãn",435582,2.8472661038813527
142,149,Nhà hàng chay Sadhu,Ẩm thực chay,82722,2.826991564044249
50,52,Lẩu Ếch Hà My,"Ẩm thực, nghỉ ngơi",851755,2.822936656076834
107,113,Bánh Xèo Tôn Đức Thắng,"Ẩm thực, nghỉ ngơi",9676,2.795571487226681
14,15,All Day Coffee 55 Hàng Bún,"Đồ uống, thư giãn",642997,2.7915748185119327
53,55,Quán Lươn Nghệ An Bà Liêm,"Ẩm thực, nghỉ ngơi",987828,2.7891433297128003
45,47,Highlands Coffee VTV,"Đồ uống, thư giãn",400304,2.743978789264176
97,101,Quán Bánh mì 35,"Ẩm thực, nghỉ ngơi",365785,2.7351992219235797
76,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",689225,2.7198458989374217
30,31,Bảo tàng Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",433781,2.708722201676707
162,170,Green Palm Gallery,"Triển lãm, nghệ thuật",366307,2.691694500176169
32,33,Chè Thái Đội Cấn,"Ẩm thực, nghỉ ngơi",152360,2.685841455282443
143,150,Highlands Coffee Lê Duẩn,"Đồ uống, thư giãn",878897,2.6842835552734243
